"time" "obs"
"29556" 2001.48958523592 0.257
"29557" 2001.48969939117 0.249
"29558" 2001.49012747336 0.28
"29559" 2001.49278158295 0.197
"29560" 2001.49417998478 0.226
"29561" 2001.49566400304 0.177
"29562" 2001.49977359209 0.197
"29563" 2001.50091514460 0.16
"29564" 2001.50513888889 0.192
"29565" 2001.50650875190 0.155
"29566" 2001.50707952816 0.166
"29567" 2001.50719368341 0.189
"29568" 2001.50721080670 0.283
"29569" 2001.50723934551 0.53
"29570" 2001.50725076103 0.662
"29571" 2001.50727929985 0.786
"29572" 2001.50730783866 0.727
"29573" 2001.50734589041 0.53
"29574" 2001.50736491629 0.47
"29575" 2001.50750761035 0.37
"29576" 2001.50765030441 0.46
"29577" 2001.50767884323 0.382
"29578" 2001.50814687976 0.283
"29579" 2001.50842085236 0.243
"29580" 2001.50970509893 0.2
"29581" 2001.51078957382 0.22
"29582" 2001.51098934551 0.203
"29583" 2001.51190258752 0.172
"29584" 2001.51335806697 0.197
"29585" 2001.51427130898 0.172
"29586" 2001.51431887367 0.283
"29587" 2001.51438546423 0.52
"29588" 2001.51444254186 0.48
"29589" 2001.51447108067 0.406
"29590" 2001.51448630137 0.386
"29591" 2001.51458523592 0.291
"29592" 2001.51518455099 0.295
"29593" 2001.51536149163 0.283
"29594" 2001.51678272451 0.215
"29595" 2001.51883751903 0.217
"29596" 2001.51903729072 0.272
"29597" 2001.51912290715 0.254
"29598" 2001.51928082192 0.283
"29599" 2001.51955098935 0.353
"29600" 2001.51995053272 0.26
"29601" 2001.52040715373 0.226
"29602" 2001.52294710807 0.18
"29603" 2001.52437404871 0.209
"29604" 2001.52585806697 0.157
"29605" 2001.52705669711 0.192
"29606" 2001.52979642314 0.209
"29607" 2001.5312804414 0.157
"29608" 2001.53287861492 0.223
"29609" 2001.53436263318 0.175
"29610" 2001.53584665145 0.223
"29611" 2001.53598934551 0.269
"29612" 2001.53616057839 0.249
"29613" 2001.53618531202 0.283
"29614" 2001.53624619482 0.401
"29615" 2001.5362652207 0.53
"29616" 2001.5363108828 0.903
"29617" 2001.53636035008 1.2
"29618" 2001.53650304414 2.84
"29619" 2001.53660768645 2.75
"29620" 2001.53679604262 2.09
"29621" 2001.53716133942 1.42
"29622" 2001.53735920852 1.14
"29623" 2001.53767313546 0.913
"29624" 2001.53790144597 0.903
"29625" 2001.53810121766 1.07
"29626" 2001.53912861492 1.05
"29627" 2001.53957191781 0.903
"29628" 2001.54064117199 0.64
"29629" 2001.54131468798 0.53
"29630" 2001.54212519026 0.441
"29631" 2001.54509322679 0.341
"29632" 2001.54603881279 0.53
"29633" 2001.54606354642 0.537
"29634" 2001.546097793 0.53
"29635" 2001.54766171994 0.32
"29636" 2001.54897450533 0.324
"29637" 2001.55011605784 0.28
"29638" 2001.55182838661 0.287
"29639" 2001.55214231355 0.274
"29640" 2001.55316971081 0.243
"29641" 2001.55456811263 0.26
"29642" 2001.55570966514 0.217
"29643" 2001.55730783866 0.24
"29644" 2001.55839231355 0.2
"29645" 2001.56255898021 0.226
"29646" 2001.56324391172 0.209
"29647" 2001.56390030441 0.18
"29648" 2001.56537100457 0.212
"29649" 2001.56980593607 0.166
"29650" 2001.57475266362 0.172
"29651" 2001.57479071537 0.252
"29652" 2001.57482876712 0.304
"29653" 2001.57488584475 0.324
"29654" 2001.57522450533 0.283
"29655" 2001.57600837139 0.217
"29656" 2001.57699771690 0.2
"29657" 2001.57772070015 0.157
"29658" 2001.57926179604 0.175
"29659" 2001.58084094368 0.131
"29660" 2001.58196347032 0.16
"29661" 2001.58232115677 0.18
"29662" 2001.58277968037 0.16
"29663" 2001.58314307458 0.163
"29664" 2001.58315258752 0.152
"29665" 2001.58318112633 0.149
"29666" 2001.58356164384 0.149
"29667" 2001.58383181126 0.163
"29668" 2001.58423135464 0.172
"29669" 2001.58517694064 0.172
"29670" 2001.58524543379 0.16
"29671" 2001.58554984779 0.166
"29672" 2001.58592085236 0.155
"29673" 2001.58656773212 0.16
"29674" 2001.58695776256 0.172
"29675" 2001.58752283105 0.186
"29676" 2001.58873668189 0.149
"29677" 2001.58906012177 0.16
"29678" 2001.58926940639 0.169
"29679" 2001.58928652968 0.183
"29680" 2001.58932077626 0.177
"29681" 2001.58970700152 0.175
"29682" 2001.59004946728 0.197
"29683" 2001.59011035008 0.186
"29684" 2001.59029680365 0.192
"29685" 2001.59037290715 0.223
"29686" 2001.59042427702 0.215
"29687" 2001.59063926941 0.22
"29688" 2001.59077245053 0.229
"29689" 2001.59079147641 0.257
"29690" 2001.59088660578 0.243
"29691" 2001.59259893455 0.206
"29692" 2001.59265601218 0.263
"29693" 2001.59278919330 0.269
"29694" 2001.59280821918 0.249
"29695" 2001.59292047184 0.24
"29696" 2001.59345509893 0.249
"29697" 2001.59347412481 0.232
"29698" 2001.59373858448 0.223
"29699" 2001.59375951294 0.212
"29700" 2001.59400684932 0.209
"29701" 2001.59402587519 0.195
"29702" 2001.59531963470 0.195
"29703" 2001.59533866058 0.203
"29704" 2001.59537671233 0.209
"29705" 2001.59539003044 0.203
"29706" 2001.59591704718 0.195
"29707" 2001.59623668189 0.183
"29708" 2001.59684170472 0.172
"29709" 2001.59726027397 0.183
"29710" 2001.59735540335 0.177
"29711" 2001.59775494673 0.192
"29712" 2001.59779299848 0.186
"29713" 2001.59828196347 0.203
"29714" 2001.59865296804 0.197
"29715" 2001.59874238965 0.209
"29716" 2001.59887557078 0.212
"29717" 2001.59891362253 0.197
"29718" 2001.59902968037 0.203
"29719" 2001.59904680365 0.229
"29720" 2001.59914764079 0.212
"29721" 2001.59933409437 0.212
"29722" 2001.59938926941 0.234
"29723" 2001.59944824962 0.223
"29724" 2001.59980974125 0.197
"29725" 2001.59988584475 0.195
"29726" 2001.6002283105 0.2
"29727" 2001.60039954338 0.197
"29728" 2001.60070395738 0.209
"29729" 2001.60073249619 0.197
"29730" 2001.60083523592 0.203
"29731" 2001.60097983257 0.192
"29732" 2001.60110159817 0.22
"29733" 2001.60112633181 0.203
"29734" 2001.6011738965 0.203
"29735" 2001.60126902588 0.186
"29736" 2001.60172184170 0.177
"29737" 2001.60177321157 0.189
"29738" 2001.60183599696 0.18
"29739" 2001.60209665145 0.183
"29740" 2001.60217846271 0.175
"29741" 2001.6022716895 0.177
"29742" 2001.60232496195 0.172
"29743" 2001.60270547945 0.169
"29744" 2001.60277777778 0.175
"29745" 2001.60287290715 0.172
"29746" 2001.60350456621 0.189
"29747" 2001.60367579909 0.186
"29748" 2001.60378614916 0.195
"29749" 2001.60405251142 0.177
"29750" 2001.60406202435 0.166
"29751" 2001.60409056317 0.169
"29752" 2001.60429984779 0.163
"29753" 2001.60431887367 0.177
"29754" 2001.60443302892 0.18
"29755" 2001.60445205479 0.192
"29756" 2001.60445585997 0.186
"29757" 2001.60448439878 0.18
"29758" 2001.60455669711 0.18
"29759" 2001.60464992390 0.163
"29760" 2001.60476598174 0.155
"29761" 2001.60486491629 0.166
"29762" 2001.60547945205 0.157
"29763" 2001.60554604262 0.166
"29764" 2001.60560692542 0.16
"29765" 2001.60591704718 0.177
"29766" 2001.60592085236 0.172
"29767" 2001.60618721461 0.172
"29768" 2001.60627663623 0.175
"29769" 2001.60633942161 0.172
"29770" 2001.60643455099 0.18
"29771" 2001.60681126332 0.189
"29772" 2001.60682077626 0.177
"29773" 2001.60691400304 0.157
"29774" 2001.60710996956 0.16
"29775" 2001.60726598174 0.157
"29776" 2001.60740106545 0.186
"29777" 2001.60742960426 0.175
"29778" 2001.60774733638 0.163
"29779" 2001.60783866058 0.177
"29780" 2001.60806697108 0.163
"29781" 2001.60825722983 0.169
"29782" 2001.60835235921 0.172
"29783" 2001.60850456621 0.18
"29784" 2001.60850837139 0.175
"29785" 2001.60858447489 0.166
"29786" 2001.60879375951 0.175
"29787" 2001.6088261035 0.169
"29788" 2001.60913242009 0.177
"29789" 2001.60916856925 0.169
"29790" 2001.60942541857 0.169
"29791" 2001.60958333333 0.177
"29792" 2001.60997907154 0.149
"29793" 2001.61007800609 0.16
"29794" 2001.61015981735 0.149
"29795" 2001.61042617960 0.146
"29796" 2001.61044520548 0.133
"29797" 2001.61051940639 0.142
"29798" 2001.61065449011 0.139
"29799" 2001.61074961948 0.144
"29800" 2001.61082952816 0.137
"29801" 2001.61091514460 0.142
"29802" 2001.61100076104 0.139
"29803" 2001.6113869863 0.149
"29804" 2001.6114630898 0.146
"29805" 2001.61174277017 0.157
"29806" 2001.61176179604 0.152
"29807" 2001.61193873668 0.169
"29808" 2001.61198630137 0.166
"29809" 2001.61222222222 0.166
"29810" 2001.61226217656 0.157
"29811" 2001.6123325723 0.157
"29812" 2001.61252663623 0.146
"29813" 2001.61280441400 0.163
"29814" 2001.61289954338 0.146
"29815" 2001.61296042618 0.142
"29816" 2001.61309931507 0.139
"29817" 2001.61324200913 0.128
"29818" 2001.61342656012 0.131
"29819" 2001.61348934551 0.126
"29820" 2001.61370243531 0.135
"29821" 2001.61373668189 0.133
"29822" 2001.61409817352 0.146
"29823" 2001.61411529680 0.137
"29824" 2001.61447869102 0.152
"29825" 2001.61449771689 0.142
"29826" 2001.61467275495 0.155
"29827" 2001.61474885845 0.149
"29828" 2001.61499238965 0.16
"29829" 2001.61580479452 0.133
"29830" 2001.61616248097 0.128
"29831" 2001.61622907154 0.126
"29832" 2001.61664764079 0.133
"29833" 2001.61706621005 0.146
"29834" 2001.61718036530 0.139
"29835" 2001.61745053272 0.16
"29836" 2001.61746575342 0.155
"29837" 2001.61757420091 0.152
"29838" 2001.61809360731 0.157
"29839" 2001.61812214612 0.144
"29840" 2001.61817351598 0.139
"29841" 2001.61875951294 0.133
"29842" 2001.61876902588 0.122
"29843" 2001.61879756469 0.121
"29844" 2001.61887366819 0.124
"29845" 2001.61932077626 0.128
"29846" 2001.61936263318 0.126
"29847" 2001.61940639269 0.131
"29848" 2001.61963470320 0.142
"29849" 2001.61966324201 0.131
"29850" 2001.61971080670 0.135
"29851" 2001.62010844749 0.144
"29852" 2001.62012937595 0.135
"29853" 2001.62022450533 0.142
"29854" 2001.62058599696 0.149
"29855" 2001.62058980213 0.144
"29856" 2001.62104642314 0.128
"29857" 2001.62118531202 0.146
"29858" 2001.62119482496 0.152
"29859" 2001.62121385084 0.155
"29860" 2001.62123287671 0.139
"29861" 2001.62139269406 0.124
"29862" 2001.62140410959 0.122
"29863" 2001.62142313546 0.107
"29864" 2001.62147070015 0.116
"29865" 2001.62180745814 0.122
"29866" 2001.62185121766 0.117
"29867" 2001.6226065449 0.133
"29868" 2001.62268264840 0.131
"29869" 2001.62295471842 0.142
"29870" 2001.62314497717 0.133
"29871" 2001.62358257230 0.128
"29872" 2001.62387557078 0.122
"29873" 2001.6238869863 0.116
"29874" 2001.62398211568 0.122
"29875" 2001.62415144597 0.116
"29876" 2001.62419520548 0.11
"29877" 2001.62433789954 0.107
"29878" 2001.62456621005 0.116
"29879" 2001.62459474886 0.11
"29880" 2001.62488964992 0.117
"29881" 2001.62527968037 0.121
"29882" 2001.62543569254 0.117
"29883" 2001.62557458143 0.124
"29884" 2001.62558789954 0.131
"29885" 2001.62560882801 0.169
"29886" 2001.62562785388 0.234
"29887" 2001.62564117199 0.234
"29888" 2001.62572298326 0.272
"29889" 2001.62574200913 0.32
"29890" 2001.62575913242 0.28
"29891" 2001.62579908676 0.252
"29892" 2001.62587519026 0.254
"29893" 2001.62595129376 0.299
"29894" 2001.62599315069 0.277
"29895" 2001.62617960426 0.299
"29896" 2001.62627283105 0.324
"29897" 2001.62648972603 0.283
"29898" 2001.62652207002 0.269
"29899" 2001.62659817352 0.266
"29900" 2001.62661529680 0.24
"29901" 2001.62665905632 0.249
"29902" 2001.62675038052 0.246
"29903" 2001.62680745814 0.22
"29904" 2001.62697869102 0.215
"29905" 2001.62699771689 0.195
"29906" 2001.62701674277 0.2
"29907" 2001.62709284627 0.192
"29908" 2001.62750570776 0.186
"29909" 2001.62783485540 0.189
"29910" 2001.62783866058 0.186
"29911" 2001.62786719939 0.183
"29912" 2001.62796232877 0.186
"29913" 2001.62849885845 0.192
"29914" 2001.62862252664 0.197
"29915" 2001.62870053272 0.183
"29916" 2001.62886225266 0.172
"29917" 2001.62888127854 0.18
"29918" 2001.62912861492 0.195
"29919" 2001.62921803653 0.18
"29920" 2001.62933789954 0.18
"29921" 2001.62954718417 0.166
"29922" 2001.62965563166 0.169
"29923" 2001.63017884323 0.163
"29924" 2001.63053652968 0.157
"29925" 2001.63070776256 0.166
"29926" 2001.63076484018 0.183
"29927" 2001.63077435312 0.172
"29928" 2001.6310673516 0.169
"29929" 2001.63107876712 0.155
"29930" 2001.63127853881 0.175
"29931" 2001.63145928463 0.163
"29932" 2001.63178652968 0.175
"29933" 2001.63203006088 0.149
"29934" 2001.63258371385 0.146
"29935" 2001.63260844749 0.149
"29936" 2001.63287671233 0.152
"29937" 2001.63291476408 0.163
"29938" 2001.63293378995 0.152
"29939" 2001.63344178082 0.149
"29940" 2001.63366057839 0.166
"29941" 2001.63383181126 0.163
"29942" 2001.63394216134 0.169
"29943" 2001.63424657534 0.166
"29944" 2001.63443683409 0.169
"29945" 2001.63444063927 0.163
"29946" 2001.63460806697 0.16
"29947" 2001.63461757991 0.283
"29948" 2001.63462709285 0.426
"29949" 2001.63463089802 0.53
"29950" 2001.63464611872 0.999
"29951" 2001.63466324201 0.83
"29952" 2001.63478120244 0.53
"29953" 2001.63487442922 0.374
"29954" 2001.63489726027 0.386
"29955" 2001.63495053272 0.567
"29956" 2001.6349695586 0.669
"29957" 2001.63500570776 0.706
"29958" 2001.63533105023 0.706
"29959" 2001.63546423135 0.72
"29960" 2001.63548325723 0.691
"29961" 2001.63557838661 0.662
"29962" 2001.63576864536 0.603
"29963" 2001.63580669711 0.698
"29964" 2001.63582572298 0.632
"29965" 2001.63590182648 0.589
"29966" 2001.63592085236 0.525
"29967" 2001.63609208524 0.505
"29968" 2001.63611111111 0.46
"29969" 2001.63613394216 0.465
"29970" 2001.63628234399 0.441
"29971" 2001.63654680365 0.382
"29972" 2001.63660578387 0.382
"29973" 2001.63669520548 0.353
"29974" 2001.63705289193 0.312
"29975" 2001.63801369863 0.234
"29976" 2001.63810882801 0.237
"29977" 2001.63868721461 0.223
"29978" 2001.63880707763 0.226
"29979" 2001.63913432268 0.22
"29980" 2001.63967275495 0.223
"29981" 2001.6401065449 0.195
"29982" 2001.64012557078 0.172
"29983" 2001.64016362253 0.203
"29984" 2001.64029680365 0.217
"29985" 2001.64031392694 0.206
"29986" 2001.64054414003 0.18
"29987" 2001.6410673516 0.175
"29988" 2001.64115677321 0.183
"29989" 2001.64188926941 0.18
"29990" 2001.64210806697 0.192
"29991" 2001.64213660578 0.189
"29992" 2001.64303652968 0.169
"29993" 2001.64313165906 0.163
"29994" 2001.64318873668 0.146
"29995" 2001.64326484018 0.144
"29996" 2001.64328386606 0.128
"29997" 2001.64330289193 0.142
"29998" 2001.64366438356 0.149
"29999" 2001.64368340944 0.157
"30000" 2001.64368721461 0.152
"30001" 2001.64372146119 0.146
"30002" 2001.64396308980 0.142
"30003" 2001.64451103501 0.155
"30004" 2001.64485159817 0.149
"30005" 2001.64510844749 0.203
"30006" 2001.64523211568 0.157
"30007" 2001.64531392694 0.163
"30008" 2001.64551940639 0.152
"30009" 2001.64573249619 0.146
"30010" 2001.64579337900 0.139
"30011" 2001.64600456621 0.137
"30012" 2001.64602359209 0.126
"30013" 2001.64608447489 0.131
"30014" 2001.64615106545 0.133
"30015" 2001.64626141553 0.131
"30016" 2001.64686073059 0.144
"30017" 2001.64686453577 0.139
"30018" 2001.64689307458 0.135
"30019" 2001.64710806697 0.142
"30020" 2001.64712709285 0.146
"30021" 2001.64733447489 0.155
"30022" 2001.64734969559 0.144
"30023" 2001.64798706240 0.142
"30024" 2001.64872526636 0.124
"30025" 2001.64917237443 0.121
"30026" 2001.64955289193 0.128
"30027" 2001.64986681887 0.146
"30028" 2001.64988584475 0.137
"30029" 2001.65026636225 0.149
"30030" 2001.65036529680 0.142
"30031" 2001.65070395738 0.144
"30032" 2001.65088280061 0.133
"30033" 2001.6511130137 0.131
"30034" 2001.65130136986 0.124
"30035" 2001.65163622527 0.124
"30036" 2001.65171232877 0.131
"30037" 2001.65180175038 0.126
"30038" 2001.65239726027 0.133
"30039" 2001.65255707763 0.142
"30040" 2001.65287290715 0.137
"30041" 2001.65301560122 0.155
"30042" 2001.65319634703 0.16
"30043" 2001.65321917808 0.149
"30044" 2001.65348934551 0.144
"30045" 2001.65424277017 0.135
"30046" 2001.65434170472 0.126
"30047" 2001.65445585997 0.124
"30048" 2001.65462709285 0.133
"30049" 2001.6548934551 0.126
"30050" 2001.65530821918 0.135
"30051" 2001.65540334855 0.133
"30052" 2001.65566971081 0.146
"30053" 2001.65568873668 0.137
"30054" 2001.65572488584 0.142
"30055" 2001.65595509893 0.146
"30056" 2001.65595890411 0.142
"30057" 2001.65660197869 0.126
"30058" 2001.65672564688 0.128
"30059" 2001.65677321157 0.142
"30060" 2001.65686834094 0.146
"30061" 2001.65722031963 0.139
"30062" 2001.65748668189 0.166
"30063" 2001.65753424658 0.16
"30064" 2001.65780060883 0.146
"30065" 2001.65781012177 0.142
"30066" 2001.65786719939 0.152
"30067" 2001.65830479452 0.146
"30068" 2001.65846461187 0.155
"30069" 2001.65860920852 0.149
"30070" 2001.65875190259 0.152
"30071" 2001.65901255708 0.142
"30072" 2001.65956050228 0.131
"30073" 2001.65986872146 0.122
"30074" 2001.66009893455 0.124
"30075" 2001.66022070015 0.128
"30076" 2001.66050608828 0.133
"30077" 2001.66070205479 0.131
"30078" 2001.66077245053 0.139
"30079" 2001.66078767123 0.135
"30080" 2001.66104832572 0.133
"30081" 2001.66114916286 0.139
"30082" 2001.66139459665 0.142
"30083" 2001.66198630137 0.142
"30084" 2001.66200913242 0.133
"30085" 2001.66205289193 0.137
"30086" 2001.66230974125 0.131
"30087" 2001.66230974125 0.146
"30088" 2001.6623173516 0.283
"30089" 2001.66232686454 0.53
"30090" 2001.66232876712 0.552
"30091" 2001.66233828006 0.903
"30092" 2001.662347793 1.31
"30093" 2001.66236681887 1.77
"30094" 2001.66238584475 1.93
"30095" 2001.66242579909 1.42
"30096" 2001.66244292237 1.58
"30097" 2001.6625 1.23
"30098" 2001.66251902588 1.01
"30099" 2001.66253805175 0.941
"30100" 2001.66255707763 0.98
"30101" 2001.66269025875 0.98
"30102" 2001.66273021309 0.903
"30103" 2001.66274543379 0.837
"30104" 2001.66302321157 0.735
"30105" 2001.66305175038 0.669
"30106" 2001.66312785388 0.654
"30107" 2001.66314687976 0.589
"30108" 2001.66323249619 0.625
"30109" 2001.66333713851 0.552
"30110" 2001.66341324201 0.53
"30111" 2001.66343036530 0.48
"30112" 2001.66344939117 0.485
"30113" 2001.66370814307 0.431
"30114" 2001.66377853881 0.416
"30115" 2001.66408866058 0.391
"30116" 2001.66412671233 0.421
"30117" 2001.66420091324 0.436
"30118" 2001.66425418569 0.416
"30119" 2001.66484969559 0.386
"30120" 2001.66549657534 0.304
"30121" 2001.66565639269 0.304
"30122" 2001.66583904110 0.28
"30123" 2001.66628614916 0.287
"30124" 2001.66633181126 0.277
"30125" 2001.66668378995 0.283
"30126" 2001.66674277017 0.328
"30127" 2001.66674657534 0.32
"30128" 2001.66677511416 0.312
"30129" 2001.66719748858 0.299
"30130" 2001.66725646880 0.349
"30131" 2001.66735159817 0.357
"30132" 2001.66736872146 0.332
"30133" 2001.6674543379 0.341
"30134" 2001.66815449011 0.312
"30135" 2001.66829718417 0.291
"30136" 2001.66853120244 0.28
"30137" 2001.66900684932 0.295
"30138" 2001.66912100457 0.316
"30139" 2001.66914954338 0.295
"30140" 2001.66942351598 0.324
"30141" 2001.6697869102 0.324
"30142" 2001.66979642314 0.308
"30143" 2001.67 0.28
"30144" 2001.67012937595 0.277
"30145" 2001.67153729072 0.24
"30146" 2001.67176560122 0.249
"30147" 2001.67178462709 0.234
"30148" 2001.67187975647 0.24
"30149" 2001.67220129376 0.237
"30150" 2001.67289193303 0.226
"30151" 2001.67296423135 0.215
"30152" 2001.67317732116 0.215
"30153" 2001.67348744292 0.2
"30154" 2001.67352549467 0.206
"30155" 2001.67380136986 0.192
"30156" 2001.67387557078 0.203
"30157" 2001.67397260274 0.192
"30158" 2001.67407724505 0.203
"30159" 2001.67418188737 0.197
"30160" 2001.67448630137 0.215
"30161" 2001.67449010654 0.209
"30162" 2001.67452435312 0.206
"30163" 2001.67519025875 0.209
"30164" 2001.67525684932 0.212
"30165" 2001.67534246575 0.203
"30166" 2001.67543759513 0.212
"30167" 2001.67553652968 0.2
"30168" 2001.67577054795 0.192
"30169" 2001.67591324201 0.197
"30170" 2001.67604071537 0.189
"30171" 2001.67675038052 0.177
"30172" 2001.67707382040 0.192
"30173" 2001.67711187215 0.212
"30174" 2001.67711567732 0.206
"30175" 2001.67735920852 0.215
"30176" 2001.67739726027 0.234
"30177" 2001.67740106545 0.232
"30178" 2001.67753995434 0.257
"30179" 2001.67766362253 0.304
"30180" 2001.67776065449 0.283
"30181" 2001.67857686454 0.212
"30182" 2001.67861491629 0.246
"30183" 2001.67867009132 0.263
"30184" 2001.67871004566 0.277
"30185" 2001.6787195586 0.266
"30186" 2001.67886225266 0.243
"30187" 2001.6789478691 0.237
"30188" 2001.67942351598 0.254
"30189" 2001.6799847793 0.226
"30190" 2001.68000380517 0.234
"30191" 2001.68023211568 0.237
"30192" 2001.68023592085 0.232
"30193" 2001.68037861492 0.226
"30194" 2001.68062214612 0.24
"30195" 2001.68066019787 0.232
"30196" 2001.68122526636 0.212
"30197" 2001.68134512938 0.223
"30198" 2001.68139269406 0.217
"30199" 2001.68215753425 0.195
"30200" 2001.68247716895 0.2
"30201" 2001.68248097412 0.195
"30202" 2001.68250951294 0.189
"30203" 2001.68260844749 0.197
